pitch,velocity
3.745401188473625,9.333513472250795
9.50714306409916,22.53817314500206
7.319939418114051,15.53974734192748
5.986584841970366,10.775565289836496
1.5601864044243652,5.545720165697958
1.5599452033620265,2.902372974161497
0.5808361216819946,2.622291933474796
8.661761457749352,18.861425481905478
6.011150117432088,13.148454328336665
7.080725777960454,13.027865268285256
0.20584494295802447,1.0485436857328632
9.699098521619943,18.828669229773087
8.324426408004218,18.10258569081788
2.1233911067827616,4.361651962459092
1.8182496720710062,2.5123620068627424
1.8340450985343382,5.379711158705017
3.0424224295953772,5.817485433968071
5.247564316322379,11.629773737018473
4.319450186421157,8.901973275091882
2.9122914019804194,7.692488674297656
6.118528947223795,14.063256162523578
1.3949386065204183,4.027816851173587
2.9214464853521815,6.735458460457945
3.663618432936917,7.886465396874605
4.56069984217036,8.916442905155712
7.851759613930136,16.115361909662468
1.9967378215835974,5.471866015237971
5.142344384136116,13.23929044452984
5.924145688620425,13.419214478058464
0.46450412719997725,2.6440190800041257
6.075448519014383,13.04308090919369
1.7052412368729153,4.93674970404567
0.6505159298527952,0.1531793920470217
9.488855372533333,19.255823023244602
9.656320330745594,21.016308855613985
8.08397348116461,17.88954621565186
3.0461376917337066,6.548927083841789
0.9767211400638387,1.645071727031694
6.842330265121569,14.61366414746659
4.4015249373960135,9.368598008891647
1.2203823484477883,4.381379370119449
4.951769101112702,11.606843167113487
0.34388521115218396,3.2367861789201564
9.093204020787821,20.296863966872035
2.587799816000169,5.901495432714126
6.62522284353982,14.599089377655089
3.1171107608941098,9.268633847577016
5.200680211778108,11.001000117051783
5.4671027934327965,12.109133546608449
1.8485445552552704,4.692710066620274
9.695846277645586,20.408295928612105
7.7513282336111455,15.628554222033834
9.394989415641891,21.09841585372164
8.948273504276488,17.979364668756148
5.978999788110851,14.816058268591993
9.218742350231167,21.076195638527597
0.884925020519195,3.0207446565547933
1.959828624191452,4.925296060642504
0.45227288910538066,1.1275689703689034
3.2533033076326436,7.577555105771701
3.8867728968948203,9.853650834734164
2.713490317738959,5.742748581204597
8.287375091519294,19.042632117788404
3.567533266935893,9.160124293195754
2.8093450968738076,6.512583598048873
5.426960831582485,12.650020065220515
1.4092422497476265,2.9058915468379856
8.021969807540398,16.94092468139299
0.7455064367977082,4.707976337258469
9.868869366005173,21.93181180038607
7.722447692966574,16.943193133170908
1.987156815341724,5.043266008147869
0.05522117123602399,1.036227519397015
8.154614284548341,17.28047217398893
7.068573438476172,14.363418653343274
7.2900716804098735,16.232212077134296
7.712703466859457,17.469806698824854
0.7404465173409036,2.228756863104483
3.5846572854427263,8.636714320912317
1.1586905952512971,2.5897310590187397
8.631034258755935,18.19532994971978
6.232981268275579,12.619741439618576
3.308980248526492,7.3909981456815075
0.6355835028602363,2.3905665787552266
3.109823217156622,7.824083749795749
3.2518332202674705,6.891042747007056
7.29606178338064,16.06829001703706
6.3755747135521315,12.794809070264574
8.872127425763265,19.061378893974737
4.722149251619493,12.65531064648646
1.195942459383017,3.02049695675334
7.13244787222995,13.931144987135914
7.607850486168974,17.112367097484434
5.612771975694963,12.511575913626253
7.70967179954561,16.877717792011932
4.937955963643907,12.147788133403855
5.227328293819941,10.743921443322813
4.275410183585496,8.86961739990433
0.2541912674409519,2.05295798577983
1.0789142699330445,4.197441197490736
0.3142918568673425,1.865858724057596
6.364104112637804,13.656776558167742
3.143559810763267,7.60991257693809
5.085706911647028,11.904961647266216
9.07566473926093,17.703335625235844
2.4929222914887497,4.995721237089187
4.103829230356297,9.118867925635477
7.555511385430487,16.801107162922147
2.2879816549162246,7.747495351792175
0.7697990982879299,2.426229406188631
2.8975145291376805,7.040279144658828
1.6122128725400442,3.559397730295056
9.29697652342573,20.251084396027565
8.08120379564417,16.064461484749003
6.334037565104235,13.656663973213812
8.714605901877178,17.479146207300438
8.036720768991145,14.961080130688973
1.8657005888603584,7.425190342381559
8.925589984899778,19.65308797470693
5.393422419156507,12.595695486258883
8.074401551640625,18.05772815967516
8.960912999234932,20.346890746738634
3.1800347497186388,7.522457980315275
1.1005192452767676,4.069225018665979
2.279351625419417,5.058191401940162
4.271077886262563,9.369934953071777
8.18014765922493,15.825256374398315
8.607305832563434,18.41654283963858
0.06952130531190703,0.6090472203568728
5.107473025775658,11.081830170701169
4.17411003148779,10.177346823406841
2.2210781047073027,5.744219474699623
1.198653673336828,4.427361724992178
3.3761517140362796,7.161525150167913
9.429097039125192,20.240054035939764
3.2320293202075523,6.824547825364571
5.187906217433661,11.199766816614659
